"Station Name","AMQUI"
"Province","QUEBEC"
"Latitude","48.47"
"Longitude","-67.43"
"Elevation","166.00"
"Climate Identifier","7050145"
"WMO Identifier","71386"
"TC Identifier","WZS"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2015-01-09 20:00","2015","01","09","20:00"," ","-12.3","","-13.6","","90","","21","","4","","","","98.53","","","","-15","","NA"
"2015-01-09 21:00","2015","01","09","21:00"," ","-13.5","","-14.6","","92","","17","","1","","","","98.63","","","","-14","","NA"
"2015-01-09 22:00","2015","01","09","22:00"," ","-15.2","","-16.6","","89","","18","","3","","","","98.67","","","","-17","","NA"
"2015-01-09 23:00","2015","01","09","23:00"," ","-17.1","","-18.7","","87","","16","","5","","","","98.74","","","","-21","","NA"
"2015-01-10 00:00","2015","01","10","00:00"," ","-17.8","","-19.4","","87","","16","","6","","","","98.78","","","","-22","","NA"
"2015-01-10 01:00","2015","01","10","01:00"," ","-18.1","","-19.8","","87","","15","","9","","","","98.83","","","","-24","","NA"
"2015-01-10 02:00","2015","01","10","02:00"," ","-18.8","","-20.5","","86","","15","","8","","","","98.91","","","","-25","","NA"
"2015-01-10 03:00","2015","01","10","03:00"," ","-13.7","","-14.8","","91","","23","","5","","","","98.96","","","","-17","","NA"
"2015-01-10 04:00","2015","01","10","04:00"," ","-13.3","","-15.2","","86","","31","","12","","","","99.05","","","","-20","","NA"
"2015-01-10 05:00","2015","01","10","05:00"," ","-14.5","","-17.0","","82","","31","","11","","","","99.16","","","","-21","","NA"
"2015-01-10 06:00","2015","01","10","06:00"," ","-15.9","","-19.7","","72","","29","","15","","","","99.35","","","","-24","","NA"
"2015-01-10 07:00","2015","01","10","07:00"," ","-16.8","","-21.4","","67","","29","","19","","","","99.49","","","","-26","","NA"
"2015-01-10 08:00","2015","01","10","08:00"," ","-17.9","","-22.0","","70","","28","","8","","","","99.59","","","","-24","","NA"
"2015-01-10 09:00","2015","01","10","09:00"," ","-17.6","","-23.6","","59","","28","","9","","","","99.67","","","","-24","","NA"
"2015-01-10 10:00","2015","01","10","10:00"," ","-16.1","","-23.1","","55","","23","","6","","","","99.68","","","","-21","","NA"
"2015-01-10 11:00","2015","01","10","11:00"," ","-15.7","","-22.3","","57","","22","","12","","","","99.63","","","","-23","","NA"
"2015-01-10 12:00","2015","01","10","12:00"," ","-15.3","","-21.4","","59","","22","","12","","","","99.55","","","","-22","","NA"
"2015-01-10 13:00","2015","01","10","13:00"," ","-14.9","","-19.1","","70","","22","","6","","","","99.52","","","","-19","","NA"
"2015-01-10 14:00","2015","01","10","14:00"," ","-14.5","","-18.2","","74","","28","","11","","","","99.54","","","","-21","","NA"
"2015-01-10 15:00","2015","01","10","15:00"," ","-15.3","","-18.6","","76","","33","","10","","","","99.63","","","","-22","","NA"
"2015-01-10 16:00","2015","01","10","16:00"," ","-15.4","","-19.2","","72","","31","","19","","","","99.72","","","","-24","","NA"
"2015-01-10 17:00","2015","01","10","17:00"," ","-15.8","","-19.9","","71","","28","","10","","","","99.82","","","","-22","","NA"
"2015-01-10 18:00","2015","01","10","18:00"," ","-16.5","","-19.8","","75","","27","","4","","","","99.89","","","","-20","","NA"
"2015-01-10 19:00","2015","01","10","19:00"," ","-17.6","","-19.7","","84","","32","","4","","","","99.96","","","","-21","","NA"
"2015-01-10 20:00","2015","01","10","20:00"," ","-18.5","","-20.3","","86","","35","","4","","","","100.03","","","","-22","","NA"
"2015-01-10 21:00","2015","01","10","21:00"," ","-18.4","","-20.5","","83","","11","","2","","","","100.09","","","","-20","","NA"
"2015-01-10 22:00","2015","01","10","22:00"," ","-18.7","","-20.9","","83","","","","0","","","","100.12","","","","","","NA"
"2015-01-10 23:00","2015","01","10","23:00"," ","-19.0","","-21.0","","84","","","","0","","","","100.13","","","","","","NA"
"2015-01-11 00:00","2015","01","11","00:00"," ","-19.1","","-21.2","","83","","15","","3","","","","100.12","","","","-22","","NA"
"2015-01-11 01:00","2015","01","11","01:00"," ","-19.2","","-21.3","","83","","17","","6","","","","100.14","","","","-24","","NA"
"2015-01-11 02:00","2015","01","11","02:00"," ","-19.4","","-21.5","","84","","17","","6","","","","100.16","","","","-24","","NA"
"2015-01-11 03:00","2015","01","11","03:00"," ","-19.5","","-21.6","","83","","17","","5","","","","100.18","","","","-24","","NA"
"2015-01-11 04:00","2015","01","11","04:00"," ","-19.1","","-21.1","","84","","18","","6","","","","100.21","","","","-24","","NA"
"2015-01-11 05:00","2015","01","11","05:00"," ","-20.1","","-22.2","","84","","18","","5","","","","100.26","","","","-24","","NA"
"2015-01-11 06:00","2015","01","11","06:00"," ","-20.7","","-22.8","","83","","12","","6","","","","100.36","","","","-26","","NA"
"2015-01-11 07:00","2015","01","11","07:00"," ","-21.8","","-23.8","","83","","16","","3","","","","100.44","","","","-25","","NA"
"2015-01-11 08:00","2015","01","11","08:00"," ","-20.4","","-22.5","","83","","16","","5","","","","100.54","","","","-25","","NA"
"2015-01-11 09:00","2015","01","11","09:00"," ","-19.3","","-21.6","","82","","14","","4","","","","100.64","","","","-23","","NA"
"2015-01-11 10:00","2015","01","11","10:00"," ","-17.0","","-19.7","","80","","20","","2","","","","100.69","","","","-19","","NA"
"2015-01-11 11:00","2015","01","11","11:00"," ","-14.1","","-16.4","","82","","33","","3","","","","100.64","","","","-16","","NA"
"2015-01-11 12:00","2015","01","11","12:00"," ","-11.9","","-15.9","","73","","27","","12","","","","100.61","","","","-18","","NA"
"2015-01-11 13:00","2015","01","11","13:00"," ","-11.5","","-14.8","","76","","22","","9","","","","100.64","","","","-17","","NA"
"2015-01-11 14:00","2015","01","11","14:00"," ","-11.4","","-14.9","","75","","20","","6","","","","100.66","","","","-15","","NA"
"2015-01-11 15:00","2015","01","11","15:00"," ","-11.2","","-15.0","","74","","17","","6","","","","100.65","","","","-15","","NA"
"2015-01-11 16:00","2015","01","11","16:00"," ","-13.1","","-15.8","","80","","17","","5","","","","100.66","","","","-16","","NA"
"2015-01-11 17:00","2015","01","11","17:00"," ","-14.7","","-16.7","","85","","17","","7","","","","100.63","","","","-19","","NA"
"2015-01-11 18:00","2015","01","11","18:00"," ","-14.9","","-16.7","","86","","15","","8","","","","100.65","","","","-20","","NA"
"2015-01-11 19:00","2015","01","11","19:00"," ","-13.9","","-15.8","","86","","15","","8","","","","100.63","","","","-19","","NA"
"2015-01-11 20:00","2015","01","11","20:00"," ","-12.9","","-15.3","","82","","15","","9","","","","100.63","","","","-18","","NA"
"2015-01-11 21:00","2015","01","11","21:00"," ","-12.7","","-15.1","","82","","15","","10","","","","100.57","","","","-18","","NA"
"2015-01-11 22:00","2015","01","11","22:00"," ","-12.9","","-15.1","","83","","23","","1","","","","100.53","","","","-14","","NA"
"2015-01-11 23:00","2015","01","11","23:00"," ","-12.4","","-14.7","","83","","16","","9","","","","100.50","","","","-18","","NA"
"2015-01-12 00:00","2015","01","12","00:00"," ","-11.5","","-14.0","","81","","16","","10","","","","100.42","","","","-17","","NA"
"2015-01-12 01:00","2015","01","12","01:00"," ","-11.2","","-13.7","","82","","15","","10","","","","100.44","","","","-17","","NA"
"2015-01-12 02:00","2015","01","12","02:00"," ","-11.3","","-13.7","","83","","17","","7","","","","100.48","","","","-16","","NA"
"2015-01-12 03:00","2015","01","12","03:00"," ","-11.2","","-13.4","","84","","15","","8","","","","100.41","","","","-16","","NA"
"2015-01-12 04:00","2015","01","12","04:00"," ","-11.5","","-13.4","","86","","14","","9","","","","100.36","","","","-17","","NA"
"2015-01-12 05:00","2015","01","12","05:00"," ","-11.7","","-13.3","","88","","16","","7","","","","100.30","","","","-16","","NA"
"2015-01-12 06:00","2015","01","12","06:00"," ","-11.3","","-12.7","","89","","17","","4","","","","100.25","","","","-14","","NA"
"2015-01-12 07:00","2015","01","12","07:00"," ","-11.0","","-12.4","","90","","17","","6","","","","100.22","","","","-15","","NA"
"2015-01-12 08:00","2015","01","12","08:00"," ","-10.6","","-12.0","","89","","16","","4","","","","100.16","","","","-13","","NA"
"2015-01-12 09:00","2015","01","12","09:00"," ","-10.0","","-11.5","","89","","16","","6","","","","100.12","","","","-14","","NA"
"2015-01-12 10:00","2015","01","12","10:00"," ","-9.3","","-11.2","","86","","15","","7","","","","100.06","","","","-13","","NA"
"2015-01-12 11:00","2015","01","12","11:00"," ","-8.6","","-10.4","","87","","15","","5","","","","99.92","","","","-11","","NA"
"2015-01-12 12:00","2015","01","12","12:00"," ","-7.8","","-9.9","","85","","14","","7","","","","99.78","","","","-11","","NA"
"2015-01-12 13:00","2015","01","12","13:00"," ","-7.2","","-9.2","","85","","15","","5","","","","99.69","","","","-10","","NA"
"2015-01-12 14:00","2015","01","12","14:00"," ","-7.1","","-8.7","","88","","17","","4","","","","99.66","","","","-9","","NA"
"2015-01-12 15:00","2015","01","12","15:00"," ","-7.1","","-8.4","","90","","0","","1","","","","99.64","","","","-8","","NA"
"2015-01-12 16:00","2015","01","12","16:00"," ","-7.4","","-8.4","","93","","0","","1","","","","99.64","","","","-8","","NA"
"2015-01-12 17:00","2015","01","12","17:00"," ","-7.6","","-8.4","","94","","34","","2","","","","99.64","","","","-9","","NA"
"2015-01-12 18:00","2015","01","12","18:00"," ","-7.4","","-8.4","","93","","33","","13","","","","99.67","","","","-13","","NA"
"2015-01-12 19:00","2015","01","12","19:00"," ","-8.7","","-10.5","","86","","33","","14","","","","99.74","","","","-15","","NA"
"2015-01-12 20:00","2015","01","12","20:00"," ","-9.5","","-11.5","","85","","32","","25","","","","99.84","","","","-18","","NA"
"2015-01-12 21:00","2015","01","12","21:00"," ","-11.8","","-15.4","","75","","32","","23","","","","100.00","","","","-21","","NA"
"2015-01-12 22:00","2015","01","12","22:00"," ","-13.1","","-16.2","","78","","32","","27","","","","100.13","","","","-23","","NA"
"2015-01-12 23:00","2015","01","12","23:00"," ","-14.7","","-17.8","","77","","31","","23","","","","100.26","","","","-24","","NA"
"2015-01-13 00:00","2015","01","13","00:00"," ","-15.5","","-18.1","","80","","33","","22","","","","100.33","","","","-25","","NA"
"2015-01-13 01:00","2015","01","13","01:00"," ","-17.6","","-21.9","","69","","31","","20","","","","100.46","","","","-27","","NA"
"2015-01-13 02:00","2015","01","13","02:00"," ","-18.6","","-21.7","","77","","32","","24","","","","100.53","","","","-30","","NA"
"2015-01-13 03:00","2015","01","13","03:00"," ","-19.3","","-22.3","","77","","31","","19","","","","100.66","","","","-29","","NA"
"2015-01-13 04:00","2015","01","13","04:00"," ","-20.0","","-23.2","","75","","32","","18","","","","100.73","","","","-30","","NA"
"2015-01-13 05:00","2015","01","13","05:00"," ","-20.8","","-24.2","","74","","32","","17","","","","100.84","","","","-31","","NA"
"2015-01-13 06:00","2015","01","13","06:00"," ","-21.6","","-24.9","","74","","32","","15","","","","100.94","","","","-31","","NA"
"2015-01-13 07:00","2015","01","13","07:00"," ","-22.0","","-25.4","","74","","32","","8","","","","101.04","","","","-29","","NA"
"2015-01-13 08:00","2015","01","13","08:00"," ","-22.6","","-25.5","","77","","36","","9","","","","101.12","","","","-30","","NA"
"2015-01-13 09:00","2015","01","13","09:00"," ","-21.9","","-26.0","","70","","33","","7","","","","101.25","","","","-28","","NA"
"2015-01-13 10:00","2015","01","13","10:00"," ","-20.8","","-24.8","","70","","31","","16","","","","101.31","","","","-30","","NA"
"2015-01-13 11:00","2015","01","13","11:00"," ","-20.6","","-25.8","","63","","32","","16","","","","101.31","","","","-30","","NA"
"2015-01-13 12:00","2015","01","13","12:00"," ","-19.7","","-24.2","","67","","33","","11","","","","101.27","","","","-27","","NA"
"2015-01-13 13:00","2015","01","13","13:00"," ","-19.0","","-24.3","","63","","30","","14","","","","101.25","","","","-28","","NA"
"2015-01-13 14:00","2015","01","13","14:00"," ","-18.3","","-24.1","","61","","32","","5","","","","101.23","","","","-22","","NA"
"2015-01-13 15:00","2015","01","13","15:00"," ","-17.9","","-23.6","","61","","35","","4","","","","101.20","","","","-21","","NA"
"2015-01-13 16:00","2015","01","13","16:00"," ","-20.1","","-24.1","","71","","0","","1","","","","101.19","","","","-21","","NA"
"2015-01-13 17:00","2015","01","13","17:00"," ","-22.6","","-25.0","","81","","","","0","","","","101.20","","","","","","NA"
"2015-01-13 18:00","2015","01","13","18:00"," ","-23.3","","-25.5","","82","","18","","1","","","","101.15","","","","-24","","NA"
"2015-01-13 19:00","2015","01","13","19:00"," ","-23.3","","-25.6","","81","","17","","4","","","","101.13","","","","-27","","NA"
"2015-01-13 20:00","2015","01","13","20:00"," ","-23.8","","-26.2","","81","","17","","4","","","","101.11","","","","-28","","NA"
"2015-01-13 21:00","2015","01","13","21:00"," ","-24.3","","-26.8","","80","","17","","5","","","","101.11","","","","-29","","NA"
"2015-01-13 22:00","2015","01","13","22:00"," ","-24.8","","-27.4","","79","","17","","5","","","","101.09","","","","-30","","NA"
"2015-01-13 23:00","2015","01","13","23:00"," ","-25.7","","-28.3","","79","","17","","6","","","","101.04","","","","-32","","NA"
"2015-01-14 00:00","2015","01","14","00:00"," ","-26.6","","-29.3","","78","","18","","5","","","","100.99","","","","-32","","NA"
"2015-01-14 01:00","2015","01","14","01:00"," ","-27.0","","-29.8","","77","","18","","4","","","","100.97","","","","-31","","NA"
"2015-01-14 02:00","2015","01","14","02:00"," ","-28.0","","-30.9","","76","","15","","5","","","","100.98","","","","-33","","NA"
"2015-01-14 03:00","2015","01","14","03:00"," ","-28.3","","-31.2","","76","","14","","4","","","","100.95","","","","-33","","NA"
"2015-01-14 04:00","2015","01","14","04:00"," ","-28.6","","-31.5","","76","","15","","5","","","","100.89","","","","-34","","NA"
"2015-01-14 05:00","2015","01","14","05:00"," ","-27.9","","-30.8","","76","","17","","6","","","","100.83","","","","-34","","NA"
"2015-01-14 06:00","2015","01","14","06:00"," ","-28.8","","-31.7","","76","","17","","5","","","","100.82","","","","-34","","NA"
"2015-01-14 07:00","2015","01","14","07:00"," ","-25.4","","-28.0","","79","","17","","6","","","","100.81","","","","-31","","NA"
"2015-01-14 08:00","2015","01","14","08:00"," ","-25.3","","-27.9","","79","","17","","6","","","","100.80","","","","-31","","NA"
"2015-01-14 09:00","2015","01","14","09:00"," ","-23.2","","-25.6","","81","","16","","10","","","","100.76","","","","-31","","NA"
"2015-01-14 10:00","2015","01","14","10:00"," ","-20.6","","-22.9","","82","","16","","9","","","","100.72","","","","-27","","NA"
"2015-01-14 11:00","2015","01","14","11:00"," ","-17.2","","-22.9","","62","","16","","6","","","","100.58","","","","-22","","NA"
"2015-01-14 12:00","2015","01","14","12:00"," ","-14.9","","-20.8","","60","","16","","9","","","","100.46","","","","-21","","NA"
"2015-01-14 13:00","2015","01","14","13:00"," ","-12.8","","-19.5","","57","","16","","9","","","","100.34","","","","-18","","NA"
"2015-01-14 14:00","2015","01","14","14:00"," ","-11.5","","-18.2","","58","","15","","11","","","","100.28","","","","-17","","NA"
"2015-01-14 15:00","2015","01","14","15:00"," ","-11.0","","-17.6","","58","","15","","12","","","","100.27","","","","-17","","NA"
"2015-01-14 16:00","2015","01","14","16:00"," ","-12.8","","-18.3","","64","","16","","7","","","","100.26","","","","-17","","NA"
"2015-01-14 17:00","2015","01","14","17:00"," ","-14.1","","-18.9","","67","","17","","6","","","","100.23","","","","-18","","NA"
"2015-01-14 18:00","2015","01","14","18:00"," ","-14.5","","-19.1","","68","","18","","7","","","","100.20","","","","-19","","NA"
"2015-01-14 19:00","2015","01","14","19:00"," ","-15.3","","-19.5","","70","","19","","8","","","","100.21","","","","-21","","NA"
"2015-01-14 20:00","2015","01","14","20:00"," ","-15.4","","-19.6","","71","","17","","9","","","","100.15","","","","-21","","NA"
"2015-01-14 21:00","2015","01","14","21:00"," ","-15.3","","-19.9","","68","","17","","13","","","","100.11","","","","-23","","NA"
"2015-01-14 22:00","2015","01","14","22:00"," ","-15.5","","-19.7","","70","","17","","8","","","","100.08","","","","-21","","NA"
"2015-01-14 23:00","2015","01","14","23:00"," ","-16.5","","-20.2","","73","","17","","7","","","","100.07","","","","-22","","NA"
"2015-01-15 00:00","2015","01","15","00:00"," ","-18.9","","-21.5","","80","","16","","5","","","","100.11","","","","-23","","NA"
"2015-01-15 01:00","2015","01","15","01:00"," ","-20.4","","-22.5","","84","","16","","2","","","","100.12","","","","-22","","NA"
"2015-01-15 02:00","2015","01","15","02:00"," ","-21.3","","-23.3","","84","","16","","4","","","","100.12","","","","-25","","NA"
"2015-01-15 03:00","2015","01","15","03:00"," ","-22.7","","-25.0","","82","","15","","4","","","","100.11","","","","-26","","NA"
"2015-01-15 04:00","2015","01","15","04:00"," ","-23.5","","-25.8","","81","","18","","4","","","","100.07","","","","-27","","NA"
"2015-01-15 05:00","2015","01","15","05:00"," ","-24.3","","-26.8","","80","","16","","4","","","","100.04","","","","-28","","NA"
"2015-01-15 06:00","2015","01","15","06:00"," ","-25.1","","-27.6","","80","","16","","5","","","","100.07","","","","-30","","NA"
"2015-01-15 07:00","2015","01","15","07:00"," ","-25.4","","-28.0","","79","","18","","3","","","","100.08","","","","-28","","NA"
"2015-01-15 08:00","2015","01","15","08:00"," ","-25.4","","-28.0","","79","","17","","5","","","","100.09","","","","-30","","NA"
"2015-01-15 09:00","2015","01","15","09:00"," ","-22.4","","-24.7","","82","","14","","4","","","","99.99","","","","-26","","NA"
"2015-01-15 10:00","2015","01","15","10:00"," ","-19.8","","-22.0","","83","","17","","4","","","","99.86","","","","-23","","NA"
"2015-01-15 11:00","2015","01","15","11:00"," ","-16.7","","-21.8","","64","","19","","4","","","","99.75","","","","-20","","NA"
"2015-01-15 12:00","2015","01","15","12:00"," ","-13.4","","-19.9","","58","","21","","3","","","","99.57","","","","-15","","NA"
"2015-01-15 13:00","2015","01","15","13:00"," ","-10.6","","-17.9","","55","","15","","3","","","","99.41","","","","-12","","NA"
"2015-01-15 14:00","2015","01","15","14:00"," ","-9.2","","-16.4","","56","","17","","4","","","","99.32","","","","-11","","NA"
"2015-01-15 15:00","2015","01","15","15:00"," ","-9.0","","-14.7","","63","","17","","6","","","","99.23","","","","-12","","NA"
"2015-01-15 16:00","2015","01","15","16:00"," ","-8.9","","-14.3","","65","","14","","9","","","","99.15","","","","-14","","NA"
"2015-01-15 17:00","2015","01","15","17:00"," ","-10.0","","-14.5","","70","","19","","5","","","","99.10","","","","-13","","NA"
"2015-01-15 18:00","2015","01","15","18:00"," ","-11.2","","-14.9","","74","","18","","3","","","","99.05","","","","-13","","NA"
"2015-01-15 19:00","2015","01","15","19:00"," ","-11.0","","-15.0","","73","","16","","7","","","","98.94","","","","-15","","NA"
"2015-01-15 20:00","2015","01","15","20:00"," ","-11.7","","-15.2","","75","","16","","6","","","","98.82","","","","-15","","NA"
"2015-01-15 21:00","2015","01","15","21:00"," ","-12.0","","-15.8","","73","","16","","7","","","","98.66","","","","-16","","NA"
"2015-01-15 22:00","2015","01","15","22:00"," ","-11.8","","-15.6","","73","","16","","8","","","","98.58","","","","-17","","NA"
"2015-01-15 23:00","2015","01","15","23:00"," ","-10.9","","-15.3","","70","","17","","9","","","","98.44","","","","-16","","NA"
"2015-01-16 00:00","2015","01","16","00:00"," ","-10.4","","-15.1","","69","","16","","8","","","","98.33","","","","-15","","NA"
"2015-01-16 01:00","2015","01","16","01:00"," ","-10.2","","-12.7","","82","","16","","11","","","","98.19","","","","-16","","NA"
"2015-01-16 02:00","2015","01","16","02:00"," ","-10.1","","-11.6","","89","","15","","12","","","","98.08","","","","-16","","NA"
"2015-01-16 03:00","2015","01","16","03:00"," ","-9.7","","-11.5","","87","","14","","10","","","","97.96","","","","-15","","NA"
"2015-01-16 04:00","2015","01","16","04:00"," ","-9.5","","-11.4","","86","","17","","5","","","","97.84","","","","-12","","NA"
"2015-01-16 05:00","2015","01","16","05:00"," ","-9.3","","-11.4","","85","","18","","7","","","","97.75","","","","-13","","NA"
"2015-01-16 06:00","2015","01","16","06:00"," ","-9.1","","-10.2","","92","","15","","12","","","","97.64","","","","-15","","NA"
"2015-01-16 07:00","2015","01","16","07:00"," ","-9.0","","-10.0","","93","","17","","5","","","","97.58","","","","-12","","NA"
"2015-01-16 08:00","2015","01","16","08:00"," ","-8.7","","-9.6","","93","","16","","6","","","","97.55","","","","-12","","NA"
"2015-01-16 09:00","2015","01","16","09:00"," ","-8.4","","-9.9","","89","","14","","3","","","","97.52","","","","-10","","NA"
"2015-01-16 10:00","2015","01","16","10:00"," ","-7.1","","-9.4","","84","","14","","7","","","","97.47","","","","-11","","NA"
"2015-01-16 11:00","2015","01","16","11:00"," ","-5.8","","-8.9","","78","","23","","9","","","","97.40","","","","-10","","NA"
"2015-01-16 12:00","2015","01","16","12:00"," ","-5.6","","-10.2","","70","","27","","16","","","","97.33","","","","-12","","NA"
"2015-01-16 13:00","2015","01","16","13:00"," ","-6.8","","-9.0","","84","","32","","16","","","","97.33","","","","-13","","NA"
"2015-01-16 14:00","2015","01","16","14:00"," ","-7.6","","-11.5","","73","","29","","19","","","","97.42","","","","-15","","NA"
"2015-01-16 15:00","2015","01","16","15:00"," ","-9.8","","-14.2","","70","","28","","18","","","","97.60","","","","-17","","NA"
"2015-01-16 16:00","2015","01","16","16:00"," ","-12.4","","-15.1","","80","","31","","24","","","","97.78","","","","-22","","NA"
"2015-01-16 17:00","2015","01","16","17:00"," ","-15.2","","-18.9","","74","","31","","23","","","","97.99","","","","-25","","NA"
"2015-01-16 18:00","2015","01","16","18:00"," ","-16.6","","-20.1","","74","","32","","22","","","","98.10","","","","-27","","NA"
"2015-01-16 19:00","2015","01","16","19:00"," ","-17.4","","-20.2","","79","","31","","23","","","","98.21","","","","-28","","NA"
"2015-01-16 20:00","2015","01","16","20:00"," ","-18.3","","-21.1","","79","","31","","29","","","","98.28","","","","-30","","NA"
"2015-01-16 21:00","2015","01","16","21:00"," ","-19.2","","-21.8","","80","","31","","29","","","","98.38","","","","-31","","NA"
"2015-01-16 22:00","2015","01","16","22:00"," ","-20.0","","-22.6","","79","","30","","25","","","","98.43","","","","-32","","NA"
"2015-01-16 23:00","2015","01","16","23:00"," ","-20.3","","-22.8","","80","","30","","29","","","","98.47","","","","-33","","NA"
"2015-01-17 00:00","2015","01","17","00:00"," ","-20.6","","-23.2","","80","","30","","24","","","","98.53","","","","-32","","NA"
"2015-01-17 01:00","2015","01","17","01:00"," ","-20.7","","-23.3","","80","","30","","24","","","","98.62","","","","-32","","NA"
"2015-01-17 02:00","2015","01","17","02:00"," ","-20.7","","-23.3","","79","","31","","21","","","","98.71","","","","-32","","NA"
"2015-01-17 03:00","2015","01","17","03:00"," ","-21.0","","-23.6","","80","","32","","28","","","","98.78","","","","-34","","NA"
"2015-01-17 04:00","2015","01","17","04:00"," ","-21.2","","-24.0","","79","","32","","32","","","","98.92","","","","-34","","NA"
"2015-01-17 05:00","2015","01","17","05:00"," ","-21.4","","-24.2","","78","","31","","22","","","","99.08","","","","-33","","NA"
"2015-01-17 06:00","2015","01","17","06:00"," ","-21.5","","-24.4","","77","","31","","24","","","","99.24","","","","-33","","NA"
"2015-01-17 07:00","2015","01","17","07:00"," ","-21.5","","-24.5","","77","","30","","26","","","","99.39","","","","-34","","NA"
"2015-01-17 08:00","2015","01","17","08:00"," ","-21.5","","-24.4","","78","","32","","27","","","","99.51","","","","-34","","NA"
"2015-01-17 09:00","2015","01","17","09:00"," ","-21.6","","-24.6","","77","","31","","23","","","","99.67","","","","-33","","NA"
"2015-01-17 10:00","2015","01","17","10:00"," ","-21.1","","-24.6","","73","","31","","18","","","","99.78","","","","-31","","NA"
"2015-01-17 11:00","2015","01","17","11:00"," ","-20.4","","-24.2","","72","","30","","18","","","","99.79","","","","-30","","NA"
"2015-01-17 12:00","2015","01","17","12:00"," ","-20.2","","-24.1","","71","","31","","20","","","","99.83","","","","-31","","NA"
"2015-01-17 13:00","2015","01","17","13:00"," ","-20.1","","-24.6","","67","","32","","25","","","","99.86","","","","-32","","NA"
"2015-01-17 14:00","2015","01","17","14:00"," ","-19.6","","-24.8","","64","","30","","25","","","","99.93","","","","-31","","NA"
"2015-01-17 15:00","2015","01","17","15:00"," ","-19.5","","-24.2","","66","","32","","15","","","","100.00","","","","-28","","NA"
"2015-01-17 16:00","2015","01","17","16:00"," ","-19.8","","-24.0","","69","","31","","11","","","","100.12","","","","-27","","NA"
"2015-01-17 17:00","2015","01","17","17:00"," ","-20.9","","-24.5","","73","","11","","3","","","","100.20","","","","-24","","NA"
"2015-01-17 18:00","2015","01","17","18:00"," ","-23.0","","-25.5","","80","","0","","1","","","","100.23","","","","-24","","NA"
"2015-01-17 19:00","2015","01","17","19:00"," ","-24.0","","-26.3","","81","","","","0","","","","100.21","","","","","","NA"
"2015-01-17 20:00","2015","01","17","20:00"," ","-23.7","","-26.1","","81","","20","","3","","","","100.23","","","","-27","","NA"
"2015-01-17 21:00","2015","01","17","21:00"," ","-22.8","","-25.2","","81","","17","","6","","","","100.31","","","","-28","","NA"
"2015-01-17 22:00","2015","01","17","22:00"," ","-21.9","","-24.7","","78","","15","","9","","","","100.20","","","","-29","","NA"
"2015-01-17 23:00","2015","01","17","23:00"," ","-21.2","","-24.4","","75","","16","","7","","","","100.07","","","","-27","","NA"
"2015-01-18 00:00","2015","01","18","00:00"," ","-21.4","","-24.5","","76","","17","","7","","","","100.02","","","","-27","","NA"
"2015-01-18 01:00","2015","01","18","01:00"," ","-20.9","","-24.2","","75","","16","","9","","","","99.98","","","","-28","","NA"
"2015-01-18 02:00","2015","01","18","02:00"," ","-20.1","","-23.7","","73","","16","","12","","","","99.89","","","","-28","","NA"
"2015-01-18 03:00","2015","01","18","03:00"," ","-19.4","","-22.7","","76","","16","","13","","","","99.82","","","","-28","","NA"
"2015-01-18 04:00","2015","01","18","04:00"," ","-18.8","","-21.2","","82","","16","","16","","","","99.67","","","","-28","","NA"
"2015-01-18 05:00","2015","01","18","05:00"," ","-17.3","","-21.5","","70","","16","","22","","","","99.54","","","","-28","","NA"
"2015-01-18 06:00","2015","01","18","06:00"," ","-16.1","","-21.1","","65","","16","","16","","","","99.49","","","","-25","","NA"
"2015-01-18 07:00","2015","01","18","07:00"," ","-15.5","","-20.3","","67","","16","","22","","","","99.44","","","","-25","","NA"
"2015-01-18 08:00","2015","01","18","08:00"," ","-14.5","","-18.6","","71","","15","","24","","","","99.40","","","","-24","","NA"
"2015-01-18 09:00","2015","01","18","09:00"," ","-13.0","","-16.6","","74","","15","","23","","","","99.36","","","","-22","","NA"
"2015-01-18 10:00","2015","01","18","10:00"," ","-11.2","","-14.3","","78","","15","","21","","","","99.31","","","","-20","","NA"
"2015-01-18 11:00","2015","01","18","11:00"," ","-9.0","","-12.1","","78","","15","","19","","","","99.26","","","","-16","","NA"
"2015-01-18 12:00","2015","01","18","12:00"," ","-6.6","","-9.7","","79","","15","","22","","","","99.15","","","","-14","","NA"
"2015-01-18 13:00","2015","01","18","13:00"," ","-5.2","","-8.3","","79","","15","","14","","","","99.13","","","","-11","","NA"
"2015-01-18 14:00","2015","01","18","14:00"," ","-5.0","","-7.8","","80","","14","","15","","","","99.14","","","","-11","","NA"
"2015-01-18 15:00","2015","01","18","15:00"," ","-4.4","","-6.9","","83","","15","","16","","","","99.15","","","","-10","","NA"
